,smiles,score_type,origin,m_score__min__energy,m_primary,rmsd,m_score__min__rmsd,meeko,energy,cluster_rmsd,cluster,Structure
238,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1,oracle,autodockgpu,-7.8,energy,9.30327176215437,9.30327176215437,"{""free_energy"": -7.6, ""intermolecular_energy"": -9.09, ""internal_energy"": -1.1, ""cluster_size"": 5, ""cluster_id"": 3, ""rank_in_cluster"": 1}",-7.56,0.0,4,O=c1c2ccccc2nc(/C=C\c2cccnc2)n1Cc1ccc(Cl)cc1
239,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1,oracle,autodockgpu,-7.8,energy,8.420920180467263,8.420920180467263,"{""free_energy"": -7.04, ""intermolecular_energy"": -8.53, ""internal_energy"": -1.46, ""cluster_size"": 4, ""cluster_id"": 5, ""rank_in_cluster"": 4}",-7.52,0.17,4,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1
240,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1,oracle,autodockgpu,-7.8,energy,8.668029353431239,8.668029353431239,"{""free_energy"": -7.35, ""intermolecular_energy"": -8.84, ""internal_energy"": -1.38, ""cluster_size"": 4, ""cluster_id"": 5, ""rank_in_cluster"": 2}",-7.5,0.2,4,O=c1c2ccccc2nc(/C=C\c2cccnc2)n1Cc1ccc(Cl)cc1
241,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1,oracle,autodockgpu,-7.8,energy,10.005219562628662,10.005219562628662,"{""free_energy"": -7.5, ""intermolecular_energy"": -8.99, ""internal_energy"": -1.36, ""cluster_size"": 28, ""cluster_id"": 2, ""rank_in_cluster"": 14}",-7.48,1.93,4,O=c1c2ccccc2nc(/C=C\c2cccnc2)n1Cc1ccc(Cl)cc1
242,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1,oracle,autodockgpu,-7.8,energy,8.87171834431291,8.87171834431291,"{""free_energy"": -7.8, ""intermolecular_energy"": -9.3, ""internal_energy"": -1.36, ""cluster_size"": 5, ""cluster_id"": 1, ""rank_in_cluster"": 1}",-7.48,1.91,4,O=c1c2ccccc2nc(/C=C\c2cccnc2)n1Cc1ccc(Cl)cc1
243,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1,oracle,autodockgpu,-7.8,energy,10.054146189885229,10.054146189885229,"{""free_energy"": -7.54, ""intermolecular_energy"": -9.03, ""internal_energy"": -1.4, ""cluster_size"": 28, ""cluster_id"": 2, ""rank_in_cluster"": 10}",-7.42,1.92,4,O=c1c2ccccc2nc(/C=C\c2cccnc2)n1Cc1ccc(Cl)cc1
244,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1,oracle,autodockgpu,-7.8,energy,9.072721715092477,9.072721715092477,"{""free_energy"": -7.41, ""intermolecular_energy"": -8.91, ""internal_energy"": -1.15, ""cluster_size"": 5, ""cluster_id"": 3, ""rank_in_cluster"": 5}",-7.43,0.0,5,O=c1c2ccccc2nc(/C=C\c2cccnc2)n1Cc1ccc(Cl)cc1
245,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1,oracle,autodockgpu,-7.8,energy,10.049048918035657,10.049048918035657,"{""free_energy"": -7.6, ""intermolecular_energy"": -9.09, ""internal_energy"": -1.35, ""cluster_size"": 28, ""cluster_id"": 2, ""rank_in_cluster"": 2}",-7.35,0.72,5,O=c1c2ccccc2nc(/C=C\c2cccnc2)n1Cc1ccc(Cl)cc1
246,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1,oracle,autodockgpu,-7.8,energy,9.968772013607213,9.968772013607213,"{""free_energy"": -7.42, ""intermolecular_energy"": -8.91, ""internal_energy"": -1.43, ""cluster_size"": 28, ""cluster_id"": 2, ""rank_in_cluster"": 21}",-7.31,0.66,5,O=c1c2ccccc2nc(/C=C\c2cccnc2)n1Cc1ccc(Cl)cc1
247,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1,oracle,autodockgpu,-7.8,energy,10.210106178612515,10.210106178612515,"{""free_energy"": -7.56, ""intermolecular_energy"": -9.05, ""internal_energy"": -1.35, ""cluster_size"": 28, ""cluster_id"": 2, ""rank_in_cluster"": 7}",-7.04,1.24,5,O=c1c2ccccc2nc(/C=C\c2cccnc2)n1Cc1ccc(Cl)cc1
248,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1,oracle,autodockgpu,-7.8,energy,4.904212817669489,4.904212817669489,"{""free_energy"": -6.81, ""intermolecular_energy"": -8.3, ""internal_energy"": -1.81, ""cluster_size"": 1, ""cluster_id"": 7, ""rank_in_cluster"": 1}",-7.05,0.0,6,O=c1c2ccccc2nc(/C=C\c2cccnc2)n1Cc1ccc(Cl)cc1
249,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1,oracle,autodockgpu,-7.8,energy,9.35712417336929,9.35712417336929,"{""free_energy"": -7.51, ""intermolecular_energy"": -9.0, ""internal_energy"": -1.16, ""cluster_size"": 5, ""cluster_id"": 3, ""rank_in_cluster"": 3}",-6.81,0.0,7,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1Cc1ccc(Cl)cc1
250,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,8.245941583089468,8.245941583089468,"{""free_energy"": -9.21, ""intermolecular_energy"": -10.7, ""internal_energy"": -1.04, ""cluster_size"": 7, ""cluster_id"": 2, ""rank_in_cluster"": 5}",-9.61,0.0,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
251,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,7.5047417197830715,7.5047417197830715,"{""free_energy"": -9.52, ""intermolecular_energy"": -11.01, ""internal_energy"": -1.03, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 7}",-9.55,0.07,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
252,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.66937752409569,9.66937752409569,"{""free_energy"": -9.54, ""intermolecular_energy"": -11.03, ""internal_energy"": -1.03, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 3}",-9.54,1.71,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
253,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.797111078605672,9.797111078605672,"{""free_energy"": -9.51, ""intermolecular_energy"": -11.01, ""internal_energy"": -1.02, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 9}",-9.54,0.25,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
254,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.802641161367093,9.802641161367093,"{""free_energy"": -9.35, ""intermolecular_energy"": -10.84, ""internal_energy"": -1.04, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 18}",-9.54,1.73,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
255,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.755172367584443,9.755172367584443,"{""free_energy"": -9.52, ""intermolecular_energy"": -11.01, ""internal_energy"": -1.03, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 6}",-9.52,1.77,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
256,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,8.157405773028442,8.157405773028442,"{""free_energy"": -9.22, ""intermolecular_energy"": -10.71, ""internal_energy"": -1.05, ""cluster_size"": 7, ""cluster_id"": 2, ""rank_in_cluster"": 4}",-9.52,0.25,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
257,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,8.24512204255033,8.24512204255033,"{""free_energy"": -9.22, ""intermolecular_energy"": -10.71, ""internal_energy"": -1.05, ""cluster_size"": 7, ""cluster_id"": 2, ""rank_in_cluster"": 2}",-9.51,0.1,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
258,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.773189841668971,9.773189841668971,"{""free_energy"": -9.43, ""intermolecular_energy"": -10.92, ""internal_energy"": -1.01, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 14}",-9.51,1.74,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
259,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,7.390351808702457,7.390351808702457,"{""free_energy"": -9.32, ""intermolecular_energy"": -10.81, ""internal_energy"": -1.03, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 20}",-9.5,0.25,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
260,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.195794307598213,9.195794307598213,"{""free_energy"": -8.99, ""intermolecular_energy"": -10.48, ""internal_energy"": -1.07, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 40}",-9.5,1.74,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
261,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.79281540136095,9.79281540136095,"{""free_energy"": -9.48, ""intermolecular_energy"": -10.97, ""internal_energy"": -1.02, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 12}",-9.48,1.75,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
262,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,8.836464481479094,8.836464481479094,"{""free_energy"": -9.3, ""intermolecular_energy"": -10.79, ""internal_energy"": -1.04, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 21}",-9.43,1.91,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
263,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,8.237086279079453,8.237086279079453,"{""free_energy"": -9.22, ""intermolecular_energy"": -10.71, ""internal_energy"": -1.05, ""cluster_size"": 7, ""cluster_id"": 2, ""rank_in_cluster"": 3}",-9.43,1.71,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
264,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,7.496389737642753,7.496389737642753,"{""free_energy"": -9.39, ""intermolecular_energy"": -10.88, ""internal_energy"": -1.05, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 16}",-9.41,1.63,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
265,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.039100418740645,9.039100418740645,"{""free_energy"": -9.36, ""intermolecular_energy"": -10.86, ""internal_energy"": -1.03, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 17}",-9.39,0.27,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
266,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,2.389790153284375,2.389790153284375,"{""free_energy"": -9.03, ""intermolecular_energy"": -10.53, ""internal_energy"": -1.01, ""cluster_size"": 2, ""cluster_id"": 4, ""rank_in_cluster"": 1}",-9.36,1.56,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
267,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,7.402554452547109,7.402554452547109,"{""free_energy"": -9.28, ""intermolecular_energy"": -10.77, ""internal_energy"": -1.02, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 26}",-9.35,1.87,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
268,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,7.824784190262339,7.824784190262339,"{""free_energy"": -9.18, ""intermolecular_energy"": -10.67, ""internal_energy"": -0.96, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 35}",-9.34,1.33,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
269,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.400566591145113,9.400566591145113,"{""free_energy"": -9.18, ""intermolecular_energy"": -10.67, ""internal_energy"": -1.01, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 33}",-9.32,0.36,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
270,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,7.6949522903805985,7.6949522903805985,"{""free_energy"": -9.51, ""intermolecular_energy"": -11.01, ""internal_energy"": -0.98, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 8}",-9.3,1.55,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
271,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.386808298193037,9.386808298193037,"{""free_energy"": -9.27, ""intermolecular_energy"": -10.76, ""internal_energy"": -1.01, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 28}",-9.3,1.2,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
272,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.375986363366033,9.375986363366033,"{""free_energy"": -9.26, ""intermolecular_energy"": -10.76, ""internal_energy"": -1.02, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 29}",-9.3,1.6,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
273,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,7.476645269471394,7.476645269471394,"{""free_energy"": -9.23, ""intermolecular_energy"": -10.73, ""internal_energy"": -0.96, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 31}",-9.29,1.38,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
274,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.474478858270013,9.474478858270013,"{""free_energy"": -9.28, ""intermolecular_energy"": -10.77, ""internal_energy"": -0.98, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 27}",-9.28,1.42,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
275,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,7.462507367673191,7.462507367673191,"{""free_energy"": -9.54, ""intermolecular_energy"": -11.03, ""internal_energy"": -1.04, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 4}",-9.28,1.38,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
276,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.694312820486646,9.694312820486646,"{""free_energy"": -9.54, ""intermolecular_energy"": -11.03, ""internal_energy"": -1.03, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 5}",-9.28,1.45,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
277,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,8.324487165660102,8.324487165660102,"{""free_energy"": -9.17, ""intermolecular_energy"": -10.67, ""internal_energy"": -1.05, ""cluster_size"": 7, ""cluster_id"": 2, ""rank_in_cluster"": 6}",-9.27,1.36,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
278,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.742299474733084,9.742299474733084,"{""free_energy"": -9.14, ""intermolecular_energy"": -10.64, ""internal_energy"": -1.05, ""cluster_size"": 1, ""cluster_id"": 3, ""rank_in_cluster"": 1}",-9.26,1.36,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
279,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,7.502862284044717,7.502862284044717,"{""free_energy"": -9.5, ""intermolecular_energy"": -10.99, ""internal_energy"": -1.03, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 10}",-9.26,1.4,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
280,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.389811614419063,9.389811614419063,"{""free_energy"": -9.28, ""intermolecular_energy"": -10.78, ""internal_energy"": -0.98, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 25}",-9.23,0.93,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
281,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.304150818271527,9.304150818271527,"{""free_energy"": -9.18, ""intermolecular_energy"": -10.67, ""internal_energy"": -1.02, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 34}",-9.22,1.4,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
282,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.040666660332104,9.040666660332104,"{""free_energy"": -9.3, ""intermolecular_energy"": -10.79, ""internal_energy"": -1.02, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 23}",-9.18,1.42,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
283,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,8.190251736764347,8.190251736764347,"{""free_energy"": -9.23, ""intermolecular_energy"": -10.72, ""internal_energy"": -1.05, ""cluster_size"": 7, ""cluster_id"": 2, ""rank_in_cluster"": 1}",-9.18,1.32,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
284,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.421683141499217,9.421683141499217,"{""free_energy"": -9.09, ""intermolecular_energy"": -10.59, ""internal_energy"": -1.03, ""cluster_size"": 7, ""cluster_id"": 2, ""rank_in_cluster"": 7}",-9.18,1.35,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
285,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.299873803109955,9.299873803109955,"{""free_energy"": -9.22, ""intermolecular_energy"": -10.71, ""internal_energy"": -1.0, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 32}",-9.16,1.77,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
286,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,7.707021210045963,7.707021210045963,"{""free_energy"": -9.61, ""intermolecular_energy"": -11.1, ""internal_energy"": -0.98, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 1}",-9.12,1.35,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
287,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,7.645618943215958,7.645618943215958,"{""free_energy"": -9.3, ""intermolecular_energy"": -10.79, ""internal_energy"": -0.96, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 22}",-9.08,1.95,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
288,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.870176612097964,9.870176612097964,"{""free_energy"": -9.08, ""intermolecular_energy"": -10.57, ""internal_energy"": -0.99, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 38}",-9.01,1.29,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
289,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,8.012673059794151,8.012673059794151,"{""free_energy"": -9.12, ""intermolecular_energy"": -10.61, ""internal_energy"": -0.98, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 37}",-8.99,1.29,1,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
290,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.763452676949143,9.763452676949143,"{""free_energy"": -9.5, ""intermolecular_energy"": -10.99, ""internal_energy"": -1.03, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 11}",-9.23,0.0,2,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
291,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,8.976481912511305,8.976481912511305,"{""free_energy"": -9.41, ""intermolecular_energy"": -10.9, ""internal_energy"": -1.0, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 15}",-9.22,0.08,2,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
292,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,7.647104905378575,7.647104905378575,"{""free_energy"": -9.34, ""intermolecular_energy"": -10.83, ""internal_energy"": -0.96, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 19}",-9.22,0.14,2,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
293,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,9.88631123931749,9.88631123931749,"{""free_energy"": -9.43, ""intermolecular_energy"": -10.92, ""internal_energy"": -1.03, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 13}",-9.22,0.07,2,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
294,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,2.1678169209263474,2.1678169209263474,"{""free_energy"": -8.95, ""intermolecular_energy"": -10.45, ""internal_energy"": -0.97, ""cluster_size"": 2, ""cluster_id"": 4, ""rank_in_cluster"": 2}",-9.21,0.1,2,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
295,CCNC1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1,oracle,autodockgpu,-9.61,energy,7.727212881556957,7.727212881556957,"{""free_energy"": -9.55, ""intermolecular_energy"": -11.05, ""internal_energy"": -0.98, ""cluster_size"": 40, ""cluster_id"": 1, ""rank_in_cluster"": 2}",-9.17,0.14,2,CCN[C@@H]1CN(c2nc(N3CCc4ccccc4C3)nc(N3CCc4ccccc4C3)n2)CCO1
