smiles,score_type,origin,m_score__min__energy,m_primary,meeko,energy,cluster_rmsd,rmsd,cluster
O=C(NCC(=O)N1CCCC[C@H]1c1cncnc1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.5600000000000005,energy,"{""free_energy"": -8.51, ""intermolecular_energy"": -10.0, ""internal_energy"": -1.37, ""cluster_size"": 15, ""cluster_id"": 1, ""rank_in_cluster"": 6}",-8.44,0.35,271.57,1
O=C(NCC(=O)N1CCCC[C@H]1c1cncnc1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.5600000000000005,energy,"{""free_energy"": -8.53, ""intermolecular_energy"": -10.02, ""internal_energy"": -1.31, ""cluster_size"": 15, ""cluster_id"": 1, ""rank_in_cluster"": 2}",-8.39,0.43,271.54,1
O=C(NCC(=O)N1CCCC[C@H]1c1cncnc1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.5600000000000005,energy,"{""free_energy"": -8.5, ""intermolecular_energy"": -9.99, ""internal_energy"": -1.37, ""cluster_size"": 15, ""cluster_id"": 1, ""rank_in_cluster"": 7}",-8.38,0.46,271.54,1
O=C(NCC(=O)N1CCCC[C@H]1c1cncnc1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.5600000000000005,energy,"{""free_energy"": -8.44, ""intermolecular_energy"": -9.94, ""internal_energy"": -1.41, ""cluster_size"": 15, ""cluster_id"": 1, ""rank_in_cluster"": 10}",-8.37,0.48,271.53,1
O=C(NCC(=O)N1CCCC[C@H]1c1cncnc1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.5600000000000005,energy,"{""free_energy"": -8.37, ""intermolecular_energy"": -9.87, ""internal_energy"": -1.49, ""cluster_size"": 15, ""cluster_id"": 1, ""rank_in_cluster"": 14}",-7.9,1.78,271.53,1
O=C(NCC(=O)N1CCCC[C@H]1c1cncnc1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.5600000000000005,energy,"{""free_energy"": -8.39, ""intermolecular_energy"": -9.88, ""internal_energy"": -1.46, ""cluster_size"": 15, ""cluster_id"": 1, ""rank_in_cluster"": 12}",-7.96,0.0,270.51,2
O=C(NCC(=O)N1CCCC[C@H]1c1cncnc1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.5600000000000005,energy,"{""free_energy"": -7.96, ""intermolecular_energy"": -9.45, ""internal_energy"": -1.5, ""cluster_size"": 3, ""cluster_id"": 2, ""rank_in_cluster"": 1}",-7.73,0.75,270.57,2
O=C(NCC(=O)N1CCCC[C@H]1c1cncnc1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.5600000000000005,energy,"{""free_energy"": -8.56, ""intermolecular_energy"": -10.05, ""internal_energy"": -1.31, ""cluster_size"": 15, ""cluster_id"": 1, ""rank_in_cluster"": 1}",-7.54,1.62,270.68,2
O=C(NCC(=O)N1CCCC[C@H]1c1cncnc1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.5600000000000005,energy,"{""free_energy"": -7.45, ""intermolecular_energy"": -8.94, ""internal_energy"": -1.59, ""cluster_size"": 1, ""cluster_id"": 3, ""rank_in_cluster"": 1}",-7.45,0.0,270.64,3
O=C(NCC(=O)N1CCCC[C@H]1c1cncnc1)c1ccc2cc(Cl)ccc2n1,oracle,autodockgpu,-8.5600000000000005,energy,"{""free_energy"": -8.52, ""intermolecular_energy"": -10.01, ""internal_energy"": -1.36, ""cluster_size"": 15, ""cluster_id"": 1, ""rank_in_cluster"": 3}",-6.7,0.0,270.66,4
